gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
2163904986,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS619474292,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Curi-Cancha Refugio de Vida Silvestre,Puntarenas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.307843,-84.80514,NA,NA,NA,NA,NA,NA,2018-05-17,17,5,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS619474292,,,NA,CC_BY_4_0,,obsr293008,,,2025-07-04T13:39:24Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2163594037,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS620785797,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Jamaical Field Station,Alajuela,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.233843,-84.5755,NA,NA,NA,NA,NA,NA,2018-01-10,10,1,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS620785797,,,NA,CC_BY_4_0,,obsr340957,,,2025-07-04T13:40:04Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2163525962,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS631016137,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,San Gerardo Biological Station (Monteverde),Guanacaste,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.363766,-84.79035,NA,NA,NA,NA,NA,NA,2013-03-08,8,3,2013,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS631016137,,,NA,CC_BY_4_0,,obsr529524,,,2025-07-04T13:39:51Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2163163960,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS630585686,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Rainforest Adventures Braulio Carrillo,Limón,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.173658,-83.91337,NA,NA,NA,NA,NA,NA,2004-08-26,26,8,2004,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS630585686,,,NA,CC_BY_4_0,,obsr17516,,,2025-07-04T13:37:35Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2163141986,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS605882795,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Rainforest Adventures Braulio Carrillo,Limón,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.173658,-83.91337,NA,NA,NA,NA,NA,NA,2018-04-25,25,4,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS605882795,,,NA,CC_BY_4_0,,obsr805389,,,2025-07-04T13:37:30Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2162768250,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS630381339,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Reserva Curi-Cancha,Puntarenas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.306252,-84.80765,NA,NA,NA,NA,NA,NA,2018-06-11,11,6,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS630381339,,,NA,CC_BY_4_0,,obsr204807,,,2025-07-04T13:39:59Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2162246724,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS617921639,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Curi-Cancha Refugio de Vida Silvestre,Puntarenas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.307843,-84.80514,NA,NA,NA,NA,NA,NA,2018-05-14,14,5,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS617921639,,,NA,CC_BY_4_0,,obsr1073283,,,2025-07-04T13:40:59Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2161229801,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS628710116,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Reserva Curi-Cancha,Puntarenas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.306252,-84.80765,NA,NA,NA,NA,NA,NA,2018-06-05,5,6,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS628710116,,,NA,CC_BY_4_0,,obsr204807,,,2025-07-04T13:39:58Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2161008859,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS603432381,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,PN Volcan Tenorio--Rio Celeste Trail,Alajuela,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.70917,-84.988945,NA,NA,NA,NA,NA,NA,2017-03-26,26,3,2017,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS603432381,,,NA,CC_BY_4_0,,obsr836263,,,2025-07-04T13:38:52Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2160833627,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS611926000,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Rainforest Adventures Braulio Carrillo,Limón,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.173658,-83.91337,NA,NA,NA,NA,NA,NA,2018-05-05,5,5,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS611926000,,,NA,CC_BY_4_0,,obsr567224,,,2025-07-04T13:40:00Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2159271378,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS614070687,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,"Rainforest Adventures Braulio Carrillo, Zurquí CR (10,183, -83,921)",Limón,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.182579,-83.92062,NA,NA,NA,NA,NA,NA,2018-05-05,5,5,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS614070687,,,NA,CC_BY_4_0,,obsr974598,,,2025-07-04T13:40:02Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2158874666,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS613590941,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,San Gerardo Biological Station (Monteverde),Guanacaste,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.363766,-84.79035,NA,NA,NA,NA,NA,NA,2018-05-05,5,5,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS613590941,,,NA,CC_BY_4_0,,obsr247959,,,2025-07-04T13:39:29Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2158746566,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS610013215,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Monteverde--Santa Elena,Puntarenas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.317242,-84.82385,NA,NA,NA,NA,NA,NA,2016-04-07,7,4,2016,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS610013215,,,NA,CC_BY_4_0,,obsr620155,,,2025-07-04T13:39:06Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2157910876,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS612437509,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,San Gerardo Biological Station (Monteverde),Guanacaste,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.363766,-84.79035,NA,NA,NA,NA,NA,NA,2018-05-05,5,5,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS612437509,,,NA,CC_BY_4_0,,obsr204807,,,2025-07-04T13:38:46Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2157070691,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS624112449,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Curi-Cancha Refugio de Vida Silvestre,Puntarenas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.307843,-84.80514,NA,NA,NA,NA,NA,NA,2018-05-26,26,5,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS624112449,,,NA,CC_BY_4_0,,obsr803905,,,2025-07-04T13:39:44Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2155300207,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS605692501,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Rainforest Adventures Braulio Carrillo,Limón,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.173658,-83.91337,NA,NA,NA,NA,NA,NA,2018-04-25,25,4,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS605692501,,,NA,CC_BY_4_0,,obsr959893,,,2025-07-04T13:37:56Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2154903977,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS605063365,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,PA,"Falda De Cabeza De Toro @santafewildlife9 (8.51, -81.146)",Veraguas,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,8.509713,-81.14595,NA,NA,NA,NA,NA,NA,2018-04-04,4,4,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS605063365,,,NA,CC_BY_4_0,,obsr894052,,,2025-07-04T13:38:54Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2154163119,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS621183637,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Curi-Cancha Refugio de Vida Silvestre,Puntarenas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.307843,-84.80514,NA,NA,NA,NA,NA,NA,2018-05-20,20,5,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS621183637,,,NA,CC_BY_4_0,,obsr1093754,,,2025-07-04T13:38:08Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2151838661,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS593322918,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Arenal Observatory Lodge,Alajuela,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.436984,-84.70968,NA,NA,NA,NA,NA,NA,2018-02-25,25,2,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS593322918,,,NA,CC_BY_4_0,,obsr1048746,,,2025-07-04T13:39:36Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2150147714,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS617917416,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Curi-Cancha Refugio de Vida Silvestre,Puntarenas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.307843,-84.80514,NA,NA,NA,NA,NA,NA,2018-05-14,14,5,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS617917416,,,NA,CC_BY_4_0,,obsr1017617,,,2025-07-04T13:39:20Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2148123724,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS615176578,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Reserva Curi-Cancha,Puntarenas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.306252,-84.80765,NA,NA,NA,NA,NA,NA,2018-05-10,10,5,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS615176578,,,NA,CC_BY_4_0,,obsr204807,,,2025-07-04T13:39:43Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2147676311,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS614451000,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Estación Biológica La Selva-OTS,Heredia,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.431166,-84.00353,NA,NA,NA,NA,NA,NA,1994-08-14,14,8,1994,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS614451000,,,NA,CC_BY_4_0,,obsr727752,,,2025-07-04T13:41:00Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2146663312,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS588281375,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Sendero La Cascada (privada),Puntarenas,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.25263,-84.68279,NA,NA,NA,NA,NA,NA,2018-03-15,15,3,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS588281375,,,NA,CC_BY_4_0,,obsr122671,,,2025-07-04T13:38:15Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2146488357,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS612961128,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,San Gerardo Biological Station (Monteverde),Guanacaste,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.363766,-84.79035,NA,NA,NA,NA,NA,NA,2018-05-05,5,5,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS612961128,,,NA,CC_BY_4_0,,obsr944904,,,2025-07-04T13:39:17Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2146396025,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_WI:OBS587911783,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Reserva El Tapir (old butterfly garden),Limón,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.174433,-83.930336,NA,NA,NA,NA,NA,NA,2018-03-04,4,3,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD_WI,OBS587911783,,,NA,CC_BY_4_0,,obsr304681,,,2025-07-04T13:39:11Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2146282202,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS612753895,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Reserva Santa Elena,Guanacaste,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.341013,-84.790634,NA,NA,NA,NA,NA,NA,2018-05-05,5,5,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS612753895,,,NA,CC_BY_4_0,,obsr1091531,,,2025-07-04T13:39:17Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2145590856,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_WI:OBS586783568,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Reserva El Tapir (old butterfly garden),Limón,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.174433,-83.930336,NA,NA,NA,NA,NA,NA,2018-03-04,4,3,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD_WI,OBS586783568,,,NA,CC_BY_4_0,,obsr89059,,,2025-07-04T13:40:57Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2144536374,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS585197822,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Bosque Nuboso El Cocora,Alajuela,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.195478,-84.51338,NA,NA,NA,NA,NA,NA,2018-03-06,6,3,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS585197822,,,NA,CC_BY_4_0,,obsr142759,,,2025-07-04T13:40:17Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2144402360,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS593989059,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Arenal Observatory Lodge,Alajuela,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.436984,-84.70968,NA,NA,NA,NA,NA,NA,2018-03-26,26,3,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS593989059,,,NA,CC_BY_4_0,,obsr131961,,,2025-07-04T13:37:54Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2143835850,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS593253287,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Reserva Santa Elena,Guanacaste,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.341013,-84.790634,NA,NA,NA,NA,NA,NA,2018-03-13,13,3,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS593253287,,,NA,CC_BY_4_0,,obsr280855,,,2025-07-04T13:37:06Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2141637170,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS581422320,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Veragua Rainforest Park,Limón,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,9.926482,-83.191,NA,NA,NA,NA,NA,NA,2018-02-13,13,2,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS581422320,,,NA,CC_BY_4_0,,obsr827710,,,2025-07-04T13:38:22Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2141360448,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS580982468,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Arenal Observatory Lodge,Alajuela,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.436984,-84.70968,NA,NA,NA,NA,NA,NA,2018-02-20,20,2,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS580982468,,,NA,CC_BY_4_0,,obsr253162,,,2025-07-04T13:40:06Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2140930121,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS580519584,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,PN Braulio Carrillo--Quebrada González (Las Palmas),Limón,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.157077,-83.9363,NA,NA,NA,NA,NA,NA,2018-01-22,22,1,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS580519584,,,NA,CC_BY_4_0,,obsr158639,,,2025-07-04T13:40:33Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2139802226,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS588485921,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Bosque Eterno de Los Niños--Poco Sol,Alajuela,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.35013,-84.66691,NA,NA,NA,NA,NA,NA,2018-03-16,16,3,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD,OBS588485921,,,NA,CC_BY_4_0,,obsr202139,,,2025-07-04T13:39:40Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
2138935591,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAMERICA:OBS587546045,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Cephalopterus,Cephalopterus glabricollis,NA,SPECIES,"Cephalopterus glabricollis Gould, 1851",Cephalopterus glabricollis,,CR,Bosque Eterno de Los Niños--Poco Sol,Alajuela,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,10.35013,-84.66691,NA,NA,NA,NA,NA,NA,2018-03-13,13,3,2018,5959197,5959197,HUMAN_OBSERVATION,CLO,EBIRD_CAMERICA,OBS587546045,,,NA,CC_BY_4_0,,obsr817038,,,2025-07-04T13:40:01Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
